"RegionName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01"
"Bloomington, IL",220,90.3298689561681,92.4221921515562,91.1878727671685,91.7927181514138,94.8895908071558,94.7211694639957,93.7159915356711,92.135221831404,91.4183127055537,91,83.502024291498,85.7592779601111,85.4493580599144,85.5057876195269,88.0289388743699,89.9179935584846,92.2292374939291,93.0161943319838,92.0658490315563,91.2057522123894,90.3755868544601,89.5754716981132,87.6885539385539,85.8267716535433,85.8111161319476,85.8111161319476,86.02980612618,85.8135731807032,86.0241240041414,83.6051861145964,84.5502645502645,83.5936378334176,82.1520532039006,83.0687830687831,88.0566801619433,86.9903802107192,88.4375,89.5790554414784,92.1511655509662,92.3931236660576,92.4418604651163,93.9640373248359,95.2540106951872,92.8301855259846,93.7536635404455,94.3292607374366,94.2460317460317,93.1372549019608,95.8992236621729,97.1527777777778,97.1540558963872,97.7424703286217,98.8740109555691,99.0342679127726,99.6674057649667,98.8822012037833,98.7882653061225,97.0381613572474,96.1942257217848,94.2399951835566,95.6284153005465,96.6216216216216,98.3353510895884,97.7699530516432,98.7763402313149,98.7644151565074,98.7882653061225,99.1179713340684,97.8618421052632,95.1954640405849,94.2371280113368,93.2610630599253,93.2318922901514,93.8660990712074,96.3203463203463,98.3372471383591,98.2352941176471,99.475890985325,97.7881752445768,96.1023142509135,97.3466108206368,96.0391679488076,92.0368364030336,90.8913263978766,91.3910505836576,93.6607142857143,96.5184318314804,97.8274292963497,97.7387113257493,99.1257015375527,97.8907718288376,96.0799385088393,96.4154304403691,96.5574564695331,95.4471516971517,94.3110290093049,94.9307116841886
"Hilo, HI",221,271.583850931677,271.381578947368,267.251642036125,262.94498381877,258.116883116883,251.426518883415,248.445273631841,246.541501976285,245.592455924559,240.195392147749,240.714285714286,227.619047619048,227.205882352941,246.723404255319,246.09375,234.509803921569,232.155862680231,236.315789473684,234.415120831003,237.046632124352,235.80121703854,231.666693826114,223.802395209581,223.194158186268,222.727272727273,226.539589442815,225.31512605042,231.894398858366,220.430107526882,214.102564102564,211.144292756921,210.372551835517,213.864306784661,214.534720154332,230.189732142857,231.481481481481,247.377860397772,240.51724137931,242.637540453074,245.169118830112,243.80081300813,243.548383100847,247.237569060773,247.252747252747,257.647858599592,258.552108194113,259.392486011191,269.346130773845,270.320197044335,277.726117886179,269.859154929577,272.477411675594,277.152051488335,274.839743589744,276.952036011978,276.828671471638,269.933554817276,263.549082694414,269.886363636364,272.921108742004,275.773195876289,282.258064516129,286.850018794637,288.986016920701,266.304347826087,268.24034334764,286.95652173913,283.333333333333,282.665505226481,281.25,286.95652173913,276.984580239863,291.666666666667,292.004067680806,299.472574238818,307.792722231225,304.129728415909,304.865424430642,306.361607142857,302.759662623364,306.395089285714,303.990610328639,308.988340805542,309.056063678129,323.397075365579,322.384428223844,317.162621982537,318.479685452163,313.432835820896,314.710042432815,312.5,313.499713252287,317.009490000404,314.113658719378,321.428571428571,326.026320906118,334.892102499437
"Panama City, FL",222,134.194214876033,131.090305499947,130.117334820133,128.857353813881,126.821591582896,125.534188034188,125.380923349281,124.509803921569,124.203922964113,122.178606476938,120.481927710843,119.616208628842,116.911764705882,114.293602587363,117.05710102489,114.53033284759,116.959064327485,117.753623188406,115.259365700542,114.511895372937,113.959265105674,112.903225806452,108.752620545073,110.7196672265,107.820234855417,105.405405405405,105.445318736458,104.897245299519,104.330708661417,105.50595885428,107.959384269132,108.584664102788,108.108108108108,109.336933775621,114.309906858594,113.065843621399,113.176159014918,113.181504485852,114.449404919895,115.321484347822,116.908694912107,118.545176030379,119.922666815277,119.105902777778,119.165345280241,118.816682832202,117.172413793103,117.918480411555,117.639555453007,119.329845975007,119.81053910738,121.860095389507,124.360896546122,123.50467123515,123.831132759658,124.687239366138,124.478442280946,124.795523030564,123.748611611241,123.797096967434,124.85414235706,125.640758068131,124.916666666667,126.953025462758,127.093156620364,129.006150857883,128.982780644129,128.787878787879,128.296382730455,128.943089430894,130.947255609576,130.949519230769,130.731507968942,136.214442013129,140.809443507589,137.060470267103,137.860082304527,138.469764637157,138.2424988745,137.816761895071,137.911934262605,138.760140905209,138.834671312837,138.888888888889,138.876244451633,139.844559585492,141.642070051161,141.982520601308,142.019263845889,142.260334212841,143.679979461304,142.261119487373,141.80225281602,141.346153846154,141.207988309791,142.438452520516,142.857142857143
"Kingston, NY",223,161.486486486486,160.109789569991,161.983471830728,159.94094488189,162.080200501253,161.391990874159,159.985119047619,160.849834983498,159.733333333333,159.512966130052,157.599157599158,156.151481715006,155.827430779137,153.872461328002,155.148513133696,153.63436123348,153.794871794872,152.270210409745,152.364053771099,149.440595910495,146.345230957603,146.241830065359,142.833333333333,140.11750245821,140.692640692641,139.659090909091,140.3125,138.752052545156,141.263057929725,142.184181995296,144.632823613087,144.675925925926,142.602495543672,141.570141570142,144.230769230769,141.988636363636,140.243902439024,140.201316298877,140.454401079922,141.094240726594,143.297380585516,143.478673134452,143.154530534681,142.79046050051,142.487046632124,141.629297458894,141.751530581318,140.104141996886,139.931971153846,140.578772189349,141.584546925566,142.989109105181,143.904626745551,143.033751962323,142.314041745731,143.622200584226,141.848666700039,143.725999777096,142.242879957246,139.331748801074,138.888888888889,140.818181818182,141.061827956989,143.079791725303,143.890675241158,144.88188976378,143.838091796169,143.67816091954,143.591160220994,142.311365807068,142.210144927536,142.557397959184,140.944881889764,139.846743295019,139.281769947973,142.17141370088,145.080321285141,145.583832335329,145.833333333333,145.636094674556,147.170224951179,145.5274563641,144.468904788112,143.402963671128,140.454545454545,139.750289661319,140.086221463695,143.553824049514,148.839556004036,151.96,152.555046192094,152.385692953139,152.453580901857,153.133903133903,151.715266308836,150.250228979098,150.418060200669
"Fairhope, AL",224,135.116359847169,134.673229423024,131.802043477212,130.765572990965,129.82683982684,127.692788011239,125.746224940917,110.638873684851,124.136024329555,123.082336382829,122.620163183401,122.17626471524,122.381756756757,119.95,120.328227571116,121.068787055581,127.50743836781,124.434616735832,123.333333333333,127.444267515924,129.764065335753,130.701028853254,131.940167179938,142.675159235669,130.324477515044,128.902938122289,135.977074559582,131.467345207803,131.113138686131,130.208333333333,128.805620608899,123.745819397993,124.947198275862,126.843873517787,136.789473684211,132.494080127888,129.649296122499,129.673692762043,131.909937888199,129.795918367347,124.019566132013,129.375,129.328417905624,128.281059805577,128.645425339964,129.688526840334,128.904847396768,127.652408218255,127.169963665725,128.725392886683,132.202415181139,133.619694337702,134.200326700327,134.956210191083,135.173501577287,132.96093073114,131.193566591422,128.857598782468,121.09667001555,128.504672897196,130.863358259687,131.271878646441,133.524590163934,134.268527614872,133.504492939666,134.569341762669,133.735020675764,134.63833983412,126.744538834951,133.933223976766,134.553537947266,132.848545636911,131.535330037802,143.750387717122,141.315789473684,139.508576874206,139.673913043478,140.974283259959,140.194174757282,143.103448275862,144.137832051326,144.490009190705,144.9,141.482900810624,138.583385981742,139.421052631579,137.639045218979,133.638840723309,138.19579476809,137.301587301587,137.975499677627,139.266381144573,138.201569100785,136.144293077357,136.947637292465,139.666501001301,138.642382125264
"Gainesville, GA",225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.233154581488,101.024821895028,100.648464163823,100.599315068493,101.606557377049,100.632751202227,100.971250971251,101.491477272727,103.180854821618,102.989243547079,102.671646436352,103.583765112263,103.706777316736,104.211897524967,104.595336076818,103.371100358394,104.213727193745,103.939851409301,106.034823398008,105.458944206023,106.474519632414,108.890030832477,110.177010882862,109.643926462433,110.317497010336,110.502967990235,110.032479249368,110.544217687075,110.466608556014,109.933333333333,111.770259679742,114.305507447177,116.071428571429,117.596553773024,117.585139318885,115.409004438808,115.966287605509,116.913484021824,116.284987277354,114.686468646865,115.853658536585,115.965605391587,118.75,118.660995415125,121.212121212121,119.56908556398,120.23264246727,121.565535782202,122.004084039018,123.954627989371,124.928571428571,124.786470328666,125.131237143458,126.096430227167
"Warner Robins, GA",226,85.5263157894737,85.2861996637024,85.6295319709954,85.0257243433523,84.5194610778443,84.0069284064665,83.7649830607577,83.6614630970282,83.7231013471822,83.3462033462033,82.2145514512938,81.0073969707643,81.227143437627,79.1532443626323,80.8029478470066,79.6812749003984,78.328904208128,77.4754346182918,76.3850158405386,77.4300202924202,77.0816950279289,75.8137372379904,74.3087093372845,72.3273942093541,72.0468431771894,71.709323583181,73.8786279683377,73.5701906412478,73.5895162756865,73.9749430523918,73.0465491088358,73.3206208970234,74.5570054945055,74.1015402167713,76.5947118241236,75.5241762943945,75.8234928527035,75.4131519654395,76.1217948717949,76.4937623112278,77.8643803585347,77.7777777777778,78.6751398033816,78.0456852791878,77.0665009322561,76.625386996904,75.6811301715439,75.9088018004795,76.7870868562644,78.3036848792884,78.5809709583601,79.3898208565857,79.3900096061479,80.4231158123979,79.8866744543849,79.4402211472011,78.626299141437,78.9473684210526,78.59491663304,78.4050179211469,79.1655936301262,79.2349726775956,79.4051685015616,79.7353760445682,79.7355911527142,79.2011019283747,79.4223826714802,79.2150402772471,79.3423913043478,79.1549295774648,78.9914013478968,78.1284403669725,77.6595744680851,78.5387346101737,78.4676025015586,79.1169850664491,79.1680757133534,79.7492401215805,81.2677012382089,81.1364514882103,80.6227104554139,80.6398687448728,80.8361306072627,79.7984644982393,80.0996206061976,80.8414108577762,81.8873245371818,83.880014587892,85.5358476642766,85.8210950310116,85.7438016528926,86.2333825701625,86.161577116351,85.7415173465498,85.6855246587726,85.4223908918406,86.9013085128061
"Blacksburg, VA",227,115.011027541824,115,115,112.994350282486,112.767220902613,110.725,109.955290611028,110.620148828417,109.670167082858,108.726914623355,108.547386381263,106.553839935327,106.498579545455,105.214063621143,107.800829875519,109.970367920366,110.851935989621,111.709267040149,111.826410554731,112.4375,110.001362344243,108.964285714286,107.266435986159,105.975821260967,107.242424242424,108.373413707844,109.087591240876,108.596846953985,108.270238788585,109.80180533752,109.490517722225,108.695652173913,109.162360741213,108.084449021627,108.815247252747,107.619047619048,111.427083333333,112.703975835056,112.662917459662,113.869843781284,112.787015043547,110.129263269573,109.322916666667,109.187142888179,112.700296735905,112.542860671937,108.561841238472,110.887656033287,116.580310880829,115.477898550725,114.696463705084,113.879957127546,111.807296017822,115.58767520974,113.150509576092,112.139326906243,115.029556511337,113.513513513514,113.496388093162,113.357348987982,114.725949771148,115.743243243243,115.934437481349,114.262560777958,115.493697478992,115.195932539683,112.870619946092,112.803046577483,113.204968331466,112.870619946092,113.849765258216,114.286812022601,113.849765258216,116.176470588235,116.461806180967,116.93809727571,118.14677362923,118.580765639589,119.106699751861,117.333789185777,116.067201432108,115.226728537855,115.95547309833,118.753252322318,118.512493406823,120.894428152493,119.657336162271,122.693452380952,123.268779342723,121.824224519941,121.468926553672,122.16078697422,122.048846675712,124.851910522273,123.605875633612,117.08238851096,122.307692307692
"Jacksonville, NC",228,117.977528089888,118.456876974724,118,116.670202234479,115.767105374167,115,114.902214801167,114.098837209302,113.592430236288,112.65368852459,112.042493924716,111.444277861069,111.368469925713,109.92003998001,110.078277886497,109.64651027344,109.240337627721,109.088066360735,108.633862831446,107.728053612332,107.975392344658,107.660788010262,107.384615384615,107.071428571429,107.06747794631,106.531117767672,106.859205776173,106.875,105.523964256702,104.797602397602,103.78664495114,103.781773093614,102.624073017684,102.334911608374,101.686507936508,102.238209432454,101.773830497672,101.779755283648,101.725663716814,101.761103733215,102.052631578947,101.922951434771,101.91667942242,100.898931000972,100.5859375,100.595238095238,100.959064327485,99.3521701561567,100.39185110664,99.5316159250585,99.6470192738682,99.2424242424242,99.527712724434,98.7654320987654,97.9447655748234,97.5603921110981,97.7447563064629,96.171802054155,95.7352287872057,96.2596732588134,96.1323842357589,96.9305779347323,96.5266992059445,96.2072451798479,95.8093556310568,95.5575356630193,95.4522738630685,94.9081798350136,94.6268342354454,94.5775495637537,94.6268342354454,94.5030782761654,94.8177426438296,95.9710141825248,97.4007220216607,96.5186453002763,95.4777070063694,94.5753408370323,93.4385382059801,93.4288001166058,94.0010282115545,93.2736398087559,93.4034060089904,93.167701863354,93.7332619175147,94.5365853658537,95.4180978428845,96.5961706387238,96.8762356662713,97.055028447531,97.7488663700839,97.7290510741215,98.2768762630043,98.4082710092693,98.16474605207,98.3664772727273,98.1042654028436
"Redding, CA",229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.994269340974,147.215639810427,146.869244935543,146.443514644351,151.315789473684,151.489161973033,152.148433970314,152.439024390244,152.350427350427,151.66784501443,152.439024390244,151.18549511855,150.709219858156,149.418604651163,149.704950563988,152.102225886232,154.424157303371,156.998738965952,159.132841328413,156.842105263158,142.344497607656,157.02733881851,155.372405372405,155.791725798822,155.555555555556,155.461393596987,155.597326649958,155.669016518073,156.448210127183,157.245522286027,159.094366606769,159.574468085106,159.354676331421,159.322029405528,160,160.272106448888,161.310649023314,162.216778934476,162.724935732648,164.078282828283,165.278628291488,168.504901960784,169.675520685838,169.587628865979,169.139465875371,167.973523421589,168.767791785279,168.705409256023,169.501948603179,171.530920060332,173.624871600894
"Monroe, LA",230,77.3742185174159,77.2,76.7042889390519,77.8313218141298,77.683148657854,78.9404213792413,80.070281124498,80.6124531492454,82.3885109599395,82.6313232059741,82.1885445628065,81.6215760383374,81.2487766190814,81.5837834274818,84.200606371398,87.4347618156488,88.974358974359,89.6465940385037,88.7777777777778,87.8807106598985,86.278053494165,85.8921161825726,85.7333198757881,84.5620121422376,84.5769303503449,86.9950160671388,90.5828294573643,89.4163424124514,89.4186046511628,89.4186046511628,89.3510283490828,88.7153008708609,89.0787518573551,87.4309392265193,87.4231600102521,86.9885031148883,83.8271805591502,86.2549800796813,87.2628233723129,87.0156690318424,88.3601218845496,90.5854430379747,91.304347826087,90.4596100278551,91.2506709608159,89.237668161435,88.5036496350365,88.0952380952381,86.6071428571429,88.322192513369,88.5933806146572,91.9678459190425,94.5600756859035,94.9836751985518,94.891772011092,95.5776892430279,94.6338208424899,92.9036999816202,92.943736400373,92.6286907859389,94.7559709241952,96.6222038594666,96.5850515463918,97.376311844078,98.3935742971887,97.4750909180095,98.4466156646272,97.301969151611,97.4586288416076,97.8260869565217,99.4525826059401,98.960396039604,99.6290546802595,100.959595959596,103.307358957795,104.497182154228,104.71209777477,103.721227616658,103.325842696629,102.728285077951,102.32791957815,103.59944623904,104.096709200806,105.137540453074,106.940403435747,107.371794871795,108.823077723463,109.865406503718,110.214211815915,110.290682584999,110.497237569061,110.576487636989,110.495532364777,109.260304912479,110.094291334631,108.296622613803,108.226644127042
"Joplin, MO",231,70.5364450127877,69.7441860465116,68.2758620689655,68.8317307692308,70.02457002457,69.5066037328766,68.8940580618212,68.5622317596567,67.6516544117647,66.5853658536585,65.9403669724771,65.6273148148148,65.5816246961149,66.4715719063545,66.1111111111111,66.543815436532,68.1119836121543,71.5543547361729,71.6498838109992,72.3205741626794,71.4285714285714,72.1419712555629,71.8705035971223,70.8566031944073,71.2209302325581,70.8824519054934,72.2479721900348,74.4928644240571,74.9193548387097,74.1824884792627,72.6363636363636,71.9153464410001,70.8257575757576,69.8174006444683,69.9496362618914,70.0907590759076,70.6106870229008,71.2774262546766,72.3773148148148,71.8314210061783,72.4003887269193,72.6363636363636,71.99,72.7272727272727,72.1370454337272,71.8467490403071,71.1264871092328,71.796122173058,71.230221819141,72.1153846153846,73.4455912182317,74.3256054050817,74.2683525109268,75.5232558139535,74.0856169808332,73.6810120517625,73.4463276836158,73.285035138487,73.1463414634146,73.1463414634146,73.8831615120275,76.0946063439041,77.7608278216343,77.9069767441861,77.107909860859,75,74.3447223654805,75,74.8370273794003,74.2708333333333,74.3720930232558,72.9961832061069,73.7374341349975,72.9961832061069,74.7348424087354,73.8717339667458,75.3434235668178,76.0805500982318,75.9183673469388,76.1172161172161,74.2506811989101,73.7111722600806,72.2709404293922,73.1481481481482,82.4656188605108,83.9354838709677,82.8093419899335,84.2992623814542,84.4911426639621,84,83.1808013016067,81.7666666666667,81.6076555023923,82.2232335139301,84.5894168284243,85.4422754526987,85.9285649678747
"Terre Haute, IN",232,61,60.4961162655476,61.1266796928562,61.7538081515027,61.8612858677306,61.9047619047619,61.3636363636364,61.213865443337,61.2437185929648,59.9077067669173,58.3889816360601,56.9725061164338,57.0999329309188,58.4138281647178,60.7369668246445,60.4271609913359,60.8333333333333,60.8132417004657,60.2006688963211,58.518802762855,57.9788100764699,58.147113594041,57.2662577222127,54.2799597180262,54.7515863488252,53.8520801232666,56.9699146699331,55.6835066864785,56.0793116348672,56.5154676095409,56.9562227824891,55.6311881188119,56.2302631578947,54.6457075064711,57.9976851851852,57.1316614420063,55.4700854700855,56.3844086021505,56.9528875379939,59.6577756343671,61.0185185185185,62.1348314606742,61.937984496124,61.3157894736842,61.0256911841419,60.3296703296703,58.9080459770115,59.9588618443606,58.8354355740143,59.9588618443606,60.0778636705558,61.3060428849903,61.6748352609849,61.8979556479556,63.0623520126283,60.5326876513317,59.8176374862502,58.8512241054614,58.4637964774951,58.8314075630252,58.6049543676662,59.3227792436236,59.5789473684211,60.3077674645823,62.7963774162147,63.5834157223617,63.9136904761905,64.0033577533577,62.8560858305586,62.2885129118433,62.2467632981652,61.4,61.4941372817528,62.2093023255814,60.3220241518114,62.2325249643367,63.5462652109933,62.5340981258818,64.0096618357488,64.1266115576092,64.0096618357488,63.9801442866847,61.6966847671955,61.6512345679012,61.672278338945,61.1888111888112,63.278419384058,65.6923699182174,65.884877792023,66.3967611336032,65.0224215246637,65.6281920326864,64.1649763353617,63.9875856261188,64.0211128430663,63.4127475979393,61.4916387959866
"Muskegon Township, MI",233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.1691919191919,72.8152812762385,72.7395833333333,70.972745952816,71.4638157894737,73.1885271591154,76.6371681415929,79.3103448275862,76.6995614035088,77.0987654320988,77.0231213872832,77.8752436647173,74.0359833465504,72.7777777777778,66.875,70.2953034760815,70.6556806254542,74.5805855708822,77.9908718755701,78.909879382078,77.6569111023798,77.2540322580645,76.8269230769231,77.704924498535,76.1121267519805,74.673630632933,73.2160295758929,71.5017174753113,71.0350955131053,75.3533364226135,80.8671449227005,86.6866254698601,87.0722433460076,90.8539438502674,90.0841346153846,89.6411092985318,88.7914591420689,86.4839327339327,85.2167732764748,84.7321428571429,86.1206999284977,87.8936605316973,91.0470186546345,92.5285218253968,95.9101382488479,99.4511630192814,98.9583333333333,95.8671586715867,95.0961538461538,91.9167473378509,90.9186018384132,99.3468972955036
"Coolbaugh, PA",234,113.548951048951,111.165651644336,110.019175455417,109.76987064643,109.270833333333,108.974358974359,106.547619047619,107.055185881672,107.21481381705,105.588235294118,105.826330532213,104.163870246085,102.197681755605,98.4291278905809,98.585690515807,97.18814175908,95.9371472911964,95.1496792587313,94.0228174603175,93.7282229965157,92.2180801491146,91.8658088235294,90.4505061867267,89.1333127379449,87.2231260167689,86.5051903114187,86.7668444013572,86.9557971014493,86.7003975424648,86.4489922836659,86.4464484972376,85.6481481481482,84.8748639825898,84.6411189895293,85.0254193852249,83.8926174496644,84.1553226735811,84.8596750369276,86.6149749373434,87.6842105263158,87.7514155023187,88.0882352941177,88.1126173096976,87.1154631724485,87.5,88.3668903803132,87.2151194800505,86.3827234553089,84.1346153846154,83.3680917622523,84.1346153846154,86.1896551724138,87.2632832495971,87.8434065934066,88.5542168674699,86.9055619930475,86.0699464524766,83.4725274725275,81.473968897904,82.5520784636386,78.4824337883731,78.6111111111111,82.5163866936818,83.3333333333333,85.6744186046512,87.0236869207003,85.9126984126984,85.4611639560703,87.2875080454133,87.5,86.7476851851852,84.1329966329966,84.1290358991802,82.8598484848485,83.0199289575952,85.1432880844646,87.8337262211502,88.1127450980392,86.436170212766,86.8852459016394,88.9230955123195,88.4615384615385,88.9486754966887,88.7946270767056,87.870719210493,88.7777777777778,91.9925290411051,93.6447811447811,94.9868073878628,94.18589594261,94.6022727272727,95.8145970252508,95.2592592592593,96.1067225935903,95.6049638055843,94.2025902745606,94.1386300897171
"Sioux City, IA",235,85.0544015825915,85.1252595037334,85.3596757852077,85.0927850839936,84.4872207333899,84.6521577380952,78.9796997330294,83.6231884057971,86.1724137931034,81.9886839170916,77.0401554404145,74.0329549890856,72.2071256038647,68.0315917375456,73.9885030183816,86.8445988629185,87.2473540951802,87.7466465671318,86.6333333333333,83.8495793812105,82.0451436388509,81.5629742033384,79.8597756410256,79.7229219143577,79.1111111111111,80.5255998747407,82.6729749038153,83.7050423560105,85.9265226696867,86.4788732394366,85.2863398544131,87.472647702407,86.4988558352403,87.2881463860335,85.4575531994887,85.4312354312354,86.5115948765623,86.5766481334392,88.5878069710507,90.8815426997245,93.8184048775652,95.6944444444444,94.3055555555556,93.9997401311212,93.8171770198083,93.6805555555556,92.5,92.8177184055531,94.7322212467076,93.8150062656642,94.1357121407231,93.4323077099245,95.6678700361011,94.46320985445,91.8959304131718,94.2824923389812,94.4144630329196,95.3178892376923,96.1125168690958,94.6969696969697,92.1668609168609,92.6612903225806,96.343085106383,96.875,98.5131258963647,99.8427672955975,104.108796296296,103.713692946058,100.04222614841,102.081696779262,102.459422541531,102.27730640157,106.476314499071,103.452434154058,108.364485981308,110.178620283445,113.636363636364,115.873606005905,117.042804225545,116.943866943867,117.998927038627,117.586148320714,117.437591776799,117.466802860061,117.91958041958,117.138671875,120.300751879699,123.654513888889,122.445069465418,121.22641509434,119.847670250896,119.380991517768,119.913627639155,123.560784216106,121.305668016194,123.045732231974,124.007936507937
"Greenville, NC",236,90.2749490023586,89.3968098354575,89.2857142857143,88.8383629599008,89.422743911795,88.8383629599008,88.7805394342585,88.8434762856017,87.0733478576616,86.9006849315068,86.6883116883117,84.9128127369219,83.9655961394459,83.5284280936455,83.6970528910802,83.0760095011876,84.3216509096533,83.1317662794664,83.0222121590305,82.4823252160251,80.5970149253731,79.1139240506329,74.902088772846,73.9707039766791,79.4932233352976,79.7047970479705,81.1830485215221,79.5224312590449,79.6480743691899,79.438261791203,77.2202835936635,76.7195767195767,74.8864668483197,75.1633986928105,78.2747859049404,78.2588668816214,78.2061236527178,78.5496957403651,78.6018440176178,79.2709859785475,80.1478393905333,79.8839458413926,79.4392523364486,79.8992673992674,80.8525730721393,80.2178899082569,80.0667005022721,79.7923322683706,80.6726457399103,80.991124260355,81.9579702716556,83.1873905429072,83.7034583792074,83.1873905429072,82.9551743220808,82.882944275754,83.318242182784,82.6943316794467,80.9361287176987,80.3974681858276,80.528691166989,82.6499930007932,83.0227041680786,81.3140446051839,83.2925208590735,82.4238578680203,83.1445431615723,83.1966222535314,83.3240689271818,83.2916666666667,82.127229050168,81.5963458305301,82.1344853649759,83.9179104477612,82.9282750444576,84.4080451518927,86.5071283095723,87.660790852787,88.3943661971831,88.7014314928425,87.4375446109921,87.9945307708035,87.6208897485493,87.952761037553,88.940974376911,90.0021316911416,90.9873950326249,91.7702782711664,91.7263081897228,91.8740132617619,91.8610455377823,91.8610455377823,91.3319214145074,90.9711684370258,92.1515248796148,91.3265306122449,91.9264079995119
"Waterloo, IA",237,,,,,,,,,,,,,,,,,,,,,,,,,,,104.482071713147,102.803738317757,102.803738317757,103.238780674591,102.870749848209,104.470079307859,104.808743169399,103.549652820576,105.197368421053,104.04369212963,104.166666666667,105.017385190322,104.332010582011,103.732638888889,104.13765088208,105.70555272542,104.166666666667,103.658536585366,103.378992726123,101.639344262295,101.128472222222,101.231117360303,101.933258587935,101.933258587935,106.220839721804,107.058968185881,108.855585831063,107.862407862408,106.533158240315,106.128490632732,106.250796917977,105.712270803949,105.113636363636,105.754276827372,108.854166666667,108.611825192802,108.140186138208,109.621480171016,109.157509157509,109.837962962963,108.713747279636,109.282018111255,107.840640428343,107.751836256779,106.587202007528,105.244252873563,107.127047366091,108.756844369984,109.38424556213,110.655927416585,110.034602076125,109.992718452177,110.684541203974,110.079575596817,111.339241903827,110.387443438914,110.127408057956,109.947183098592,110.910639412998,112.614029569047,115.935642742933,116.40625,116.544135065477,116.871921182266,117.857142857143,116.667781711886,112.132710153589,111.111111111111,109.514866979656,109.246575342466,110.354096724435
"Yuba City, CA",238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.291979226774,120.091716824305,120.535714285714,120.535714285714,120.324801678633,125.063575897738,125.686995945268,127.263045793397,128.923871728252,126.472556894244,126.543950485486,125.059017941454,125.757575757576,121.657424522489,126.146317659632,127.800624104107,129.893238434164,132.680202683414,133.572008181401,132.762919472493,133.221067424911,134.594594594595,133.262411347518,132.821822235204,134.672553115176,136.938202247191,136.904761904762,140.404346406414,141.423925828548,142.475512021371,141.237113402062,142.773722627737,143.793228977066,144.930961982019,144.897534264542,146.376811594203,146.406984553392,148.482686410092,148.971884179606,150.93537414966,152.383592017738,156.674887763325,157.985282901966,158.014247551202,158.802177858439,159.448369823516,160.69844789357,162.902461866175,163.798644127487,163.470066518847,163.990898433932
"Abilene, TX",239,75.3604193971166,76.7495395948435,76.4006791171477,76.2965101300995,77.1701388888889,77.6052308949734,77.3655589693326,76.3843325791855,74.926961244536,73.0731707317073,74.8314606741573,73.4767025089606,70.5440208758793,73.8195418419822,72.5952595594273,73.728995736448,76.2012833018623,76.8353174603175,76.7958696674928,75.3928348525473,75.891677675033,73.6247544204322,72.3185442890188,71.7921150069503,72.015503875969,74.2774566473989,76.2812872467223,75.6840244487057,74.3068275986907,74.8086290883786,75.066407381529,73.8921888921889,71.8738564483245,73.4054889833784,73.8824809769761,73.3333333333333,73.6247544204322,73.9252995066949,77.0096683485496,77.1249098749813,76.5913978494624,75.6944444444444,75.1201923076923,74.3801652892562,73.5512630014859,73.6596725861518,73.0466534564729,72.3429951690821,70.2501690331305,72.0971460254465,73.0730735163862,73.9038563127311,79.1441993334072,79.8590722254844,78.6111111111111,78.9839120562663,79.4172932330827,77.8636389450029,80.9476801579467,78.86131261781,81.3008130081301,82.1710526315789,82.9002079002079,86.159443712535,85.7811428858658,87.96100808369,88,87.3704663212435,86.929970436068,86.4030488226789,86.890243902439,83.9264016002171,86.9534863544429,86.9894099848714,88.1873727087576,90.8519153802173,90.9044948984282,90.9044948984282,88.1071065421996,85.9375,88.2838283828383,89.5990663320573,88.3101402335839,86.3636363636364,88.2056751144204,87.3521094540202,90.8127208480565,90.8127208480565,92.4528301886792,92.4884259259259,91.9732441471572,91.0326086956522,91.6441441441441,89.8692810457516,87.609649122807,89.2094689016577,91.0539215686274
